sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
8165,2026-06-16 18:17:00,2026-06,segment_12,200_stab,479.47590625,12.945576,118.648983,-132.845169387427,31325.1863018421,-1018.58810911769,7619.54234916152,32254.6468619922,322.546468619922,189.701299232495,0,normal,,normal_semisynthetic
8166,2026-06-16 18:17:10,2026-06,segment_12,200_stab,479.49696875,13.579937,118.521279,-147.770416103915,31257.7894556886,-1065.44758138343,8414.61243713054,32388.1194679769,323.881194679769,176.110778575854,0,normal,,normal_semisynthetic
8167,2026-06-16 18:17:30,2026-06,segment_12,200_stab,479.5538125,14.850295,118.264095,-131.452741423311,31100.5209565917,-1158.22745251314,10002.2283660965,32689.8832498787,326.898832498787,195.446091075476,0,normal,,normal_semisynthetic
8168,2026-06-16 18:17:40,2026-06,segment_12,200_stab,479.5893125,15.483745,118.135079,-142.511451499942,31010.9069055307,-1203.84603129477,10791.1386196205,32856.8754612854,328.568754612854,186.057303112912,0,normal,,normal_semisynthetic
8169,2026-06-16 18:18:00,2026-06,segment_12,200_stab,479.6748125,16.758142,117.873831,-126.490828013977,30807.8784217782,-1294.02490502668,12371.572807508,33224.3237258092,332.243237258092,205.752409244115,0,normal,,normal_semisynthetic
8170,2026-06-16 18:18:20,2026-06,segment_12,200_stab,479.7779375,18.024458,117.611812,-147.55926580368,30575.8766966075,-1381.12086469629,13931.42339021,33628.504104202,336.28504104202,188.72577523834,0,normal,,normal_semisynthetic
8171,2026-06-16 18:18:30,2026-06,segment_12,200_stab,479.83628125,18.65944,117.479442,-172.103198646674,30448.1443381366,-1423.70340602405,14708.9851272472,33844.8026807352,338.448026807352,166.344828160678,0,normal,,normal_semisynthetic
8172,2026-06-16 18:18:50,2026-06,segment_12,200_stab,479.96609375,19.932211,117.211993,-140.003474888914,30169.166747523,-1506.5663620104,16256.9287399386,34303.5872249307,343.035872249307,203.032397360393,0,normal,,normal_semisynthetic
8173,2026-06-16 18:19:00,2026-06,segment_12,200_stab,480.037,20.566183,117.077657,-133.303779586769,30018.7938080864,-1546.48413150001,17022.130834184,34543.7770516987,345.437770516987,212.133990930218,0,normal,,normal_semisynthetic
8174,2026-06-16 18:19:20,2026-06,segment_12,200_stab,480.1906875,21.833227,116.806764,-145.923992828021,29695.6096709824,-1623.27343059052,18538.4373949356,35044.7986355714,350.447986355714,204.523993527694,0,normal,,normal_semisynthetic
8175,2026-06-16 18:19:30,2026-06,segment_12,200_stab,480.27328125,22.466224,116.670161,-142.473367691054,29522.9004285257,-1660.03243335254,19288.9049094426,35304.6627231864,353.046627231864,210.57325954081,0,normal,,normal_semisynthetic
8176,2026-06-16 18:19:50,2026-06,segment_12,200_stab,480.450375,23.738237,116.39293,-145.93526652824,29153.3889617964,-1730.39728915314,20781.3364435073,35843.8043058259,358.438043058259,212.502776530019,0,normal,,normal_semisynthetic
8177,2026-06-16 18:20:10,2026-06,segment_12,200_stab,480.640625,25.003328,116.113336,-117.680077251824,28756.5393294835,-1795.39436059543,22243.0528130908,36399.3872690755,363.993872690755,246.313795438931,0,normal,,normal_semisynthetic
8178,2026-06-16 18:20:20,2026-06,segment_12,200_stab,480.74165625,25.64136,115.970763,-134.249718947616,28545.4707622082,-1826.16407475564,22970.9955585562,36685.7658120315,366.857658120315,232.6079391727,0,normal,,normal_semisynthetic
8179,2026-06-16 18:20:40,2026-06,segment_12,200_stab,480.95184375,26.908819,115.684209,-143.003229318325,28104.8905254419,-1883.05518137423,24397.2753618181,37264.6992922733,372.646992922733,229.643763604408,0,normal,,normal_semisynthetic
8180,2026-06-16 18:20:50,2026-06,segment_12,200_stab,481.0605625,27.537547,115.540345,-124.563526433954,27876.0250283822,-1909.1007324561,25094.4821642897,37555.9645340592,375.559645340592,250.996118906638,0,normal,,normal_semisynthetic
8181,2026-06-16 18:21:00,2026-06,segment_12,200_stab,481.17253125,28.16865,115.394718,-120.752489510413,27639.5599897995,-1933.73831638904,25787.1029206739,37850.4860912965,378.504860912965,257.752371402552,0,normal,,normal_semisynthetic
8182,2026-06-16 18:21:10,2026-06,segment_12,200_stab,481.28871875,28.807805,115.245943,-167.467940829428,27393.3197465835,-1957.11292768155,26480.9264545089,38150.5402797833,381.505402797833,214.037461968406,0,normal,,normal_semisynthetic
8183,2026-06-16 18:21:20,2026-06,segment_12,200_stab,481.4061875,29.43984,115.09751,-124.189474298607,27143.2607285738,-1978.63020879059,27159.2127780339,38448.5945023351,384.485945023351,260.296470724744,0,normal,,normal_semisynthetic
8184,2026-06-16 18:21:30,2026-06,segment_12,200_stab,481.52521875,30.067285,114.948796,-144.717260852467,26888.6937478724,-1998.3851257118,27824.6526688169,38745.4086404808,387.454086404808,242.736825552341,0,normal,,normal_semisynthetic
8185,2026-06-16 18:21:50,2026-06,segment_12,200_stab,481.77259375,31.334275,114.644176,-143.094841870904,26355.9956832269,-2033.27048203777,29143.357412092,39346.003336506,393.46003336506,250.365191494155,0,normal,,normal_semisynthetic
8186,2026-06-16 18:22:00,2026-06,segment_12,200_stab,481.8993125,31.96686,114.489807,-124.03864298475,26080.9828473244,-2048.12310335779,29788.7878183439,39645.7356372063,396.457356372063,272.418713387312,0,normal,,normal_semisynthetic
8187,2026-06-16 18:22:10,2026-06,segment_12,200_stab,482.02771875,32.597935,114.334215,-127.232095584598,25800.8251957048,-2061.20189988962,30423.7760624056,39944.1770968789,399.441770968789,272.209675384191,0,normal,,normal_semisynthetic
8188,2026-06-16 18:22:30,2026-06,segment_12,200_stab,482.28934375,33.857722,114.018606,-125.956677414368,25224.8617438399,-2082.02211943181,31663.9692935994,40536.8402509081,405.368402509081,279.411725094713,0,normal,,normal_semisynthetic
8189,2026-06-16 18:22:50,2026-06,segment_12,200_stab,482.55859375,35.124251,113.694131,-145.081847670432,24624.4838043815,-2095.70780607918,32872.6926609488,41126.2825529114,411.262825529114,266.180977858682,0,normal,,normal_semisynthetic
8190,2026-06-16 18:23:00,2026-06,segment_12,200_stab,482.6945625,35.754363,113.529838,-161.246364515928,24318.2419322794,-2099.76318782599,33459.3590037061,41416.3566850189,414.163566850189,252.917202334261,0,normal,,normal_semisynthetic
8191,2026-06-16 18:23:10,2026-06,segment_12,200_stab,482.83175,36.384817,113.363454,-140.634605066289,24007.0440513608,-2101.96860068242,34036.351610209,41704.0725471267,417.040725471267,276.406120404978,0,normal,,normal_semisynthetic
8192,2026-06-16 18:23:30,2026-06,segment_12,200_stab,483.108,37.641388,113.025531,-128.239237112509,23373.1903996497,-2100.78264488822,35155.9336183119,42268.8891000756,422.688891000756,294.449653888247,0,normal,,normal_semisynthetic
8193,2026-06-16 18:23:50,2026-06,segment_12,200_stab,483.38875,38.905123,112.676624,-134.194864514613,22718.6331729219,-2092.01184839454,36240.0505489142,42823.522398414,428.23522398414,294.040359469527,0,normal,,normal_semisynthetic
8194,2026-06-16 18:24:10,2026-06,segment_12,200_stab,483.67003125,40.163507,112.319426,-130.295424256445,22051.2385589144,-2075.64977103164,37276.8212504042,43360.4295007409,433.604295007409,303.308870750964,0,normal,,normal_semisynthetic
8195,2026-06-16 18:24:20,2026-06,segment_12,200_stab,483.81084375,40.792239,112.137046,-133.355219283653,21712.3954994364,-2064.60267380296,37778.54660284,43622.3484689622,436.223484689622,302.868265405969,0,normal,,normal_semisynthetic
8196,2026-06-16 18:24:30,2026-06,segment_12,200_stab,483.95175,41.421392,111.951784,-151.940795212046,21369.9685104805,-2051.62327152363,38269.6032728323,43879.9184918017,438.799184918017,286.858389705971,0,normal,,normal_semisynthetic
8197,2026-06-16 18:24:50,2026-06,segment_12,200_stab,484.2316875,42.673772,111.574327,-128.282622667357,20679.053241099,-2020.03473413416,39213.9288622672,44378.3280452325,443.783280452325,315.500657784968,0,normal,,normal_semisynthetic
8198,2026-06-16 18:25:00,2026-06,segment_12,200_stab,484.37153125,43.301999,111.380384,-116.999569975284,20328.1720512083,-2001.29631176528,39670.8176497476,44620.774745297,446.20774745297,329.208177477686,0,normal,,normal_semisynthetic
8199,2026-06-16 18:25:10,2026-06,segment_12,200_stab,484.51084375,43.930612,111.18306,-151.1466941796,19974.4387145907,-1980.60634314185,40116.6341838161,44858.0577119379,448.580577119379,297.433882939779,0,normal,,normal_semisynthetic
8200,2026-06-16 18:25:20,2026-06,segment_12,200_stab,484.64909375,44.557596,110.98286,-108.929292867682,19619.1736179851,-1958.03448338291,40549.9032833118,45089.2507009897,450.892507009897,341.963214142215,0,normal,,normal_semisynthetic
8201,2026-06-16 18:25:40,2026-06,segment_12,200_stab,484.922625,45.810649,110.571977,-111.695709969895,18902.5515907637,-1907.1200710882,41381.4378486272,45534.2394471109,455.342394471109,343.646684501214,0,normal,,normal_semisynthetic
8202,2026-06-16 18:25:50,2026-06,segment_12,200_stab,485.05759375,46.436697,110.360992,-159.323456143012,18541.5730001105,-1878.78198074118,41779.5930668443,45747.7228709877,457.477228709876,298.153772566865,0,normal,,normal_semisynthetic
8203,2026-06-16 18:26:00,2026-06,segment_12,200_stab,485.19115625,47.062332,110.146107,-122.270314898456,18179.1150893313,-1848.52974762171,42165.8954127767,45954.9782245647,459.549782245647,337.279467347192,0,normal,,normal_semisynthetic
8204,2026-06-16 18:26:20,2026-06,segment_12,200_stab,485.4531875,48.310696,109.704536,-116.770479559934,17451.4784712731,-1782.39557468805,42901.8699464523,46349.7732434613,463.497732434613,346.727252874679,0,normal,,normal_semisynthetic
8205,2026-06-16 18:26:30,2026-06,segment_12,200_stab,485.58159375,48.934576,109.477043,-131.988175248156,17086.0029588739,-1746.46414542554,43252.1955290105,46537.4478479607,465.374478479607,333.386303231452,0,normal,,normal_semisynthetic
8206,2026-06-16 18:26:50,2026-06,segment_12,200_stab,485.83303125,50.184306,109.006572,-139.614662192749,16351.1554478636,-1668.72756233965,43918.7052029096,46893.4707913328,468.934707913328,329.32004572058,0,normal,,normal_semisynthetic
8207,2026-06-16 18:27:00,2026-06,segment_12,200_stab,485.95509375,50.806943,108.764333,-137.12106968871,15984.0547997659,-1627.13766213185,44233.1587190541,47060.7045748199,470.607045748199,333.485976059489,0,normal,,normal_semisynthetic
8208,2026-06-16 18:27:20,2026-06,segment_12,200_stab,486.19228125,52.052786,108.262594,-144.391828749673,15248.509341605,-1538.23242296364,44827.0597487532,47374.5552152879,473.745552152879,329.353723403206,0,normal,,normal_semisynthetic
8209,2026-06-16 18:27:40,2026-06,segment_12,200_stab,486.41840625,53.294781,107.737803,-91.8931843535192,14515.2101280502,-1442.10599962109,45372.1719522894,47659.2591470294,476.592591470294,384.699407116775,0,normal,,normal_semisynthetic
8210,2026-06-16 18:27:50,2026-06,segment_12,200_stab,486.5273125,53.916246,107.465163,-118.320460873158,14148.7798869673,-1391.22248041038,45627.3156560617,47790.9552766812,477.909552766812,359.589091893654,0,normal,,normal_semisynthetic
8211,2026-06-16 18:28:10,2026-06,segment_12,200_stab,486.7355,55.156284,106.899227,-131.248595836826,13419.6478264932,-1284.20289647368,46101.3136151099,48031.9398099341,480.319398099341,349.070802262515,0,normal,,normal_semisynthetic
8212,2026-06-16 18:28:30,2026-06,segment_12,200_stab,486.93015625,56.393395,106.302726,-135.762425870677,12696.3457442026,-1170.255905719,46527.6836540243,48243.0517313132,482.430517313132,346.668091442455,0,normal,,normal_semisynthetic
8213,2026-06-16 18:28:40,2026-06,segment_12,200_stab,487.022125,57.011271,105.991706,-98.2126832893929,12337.1765188262,-1110.70745418112,46723.3010571383,48337.4229472511,483.374229472511,385.161546183118,0,normal,,normal_semisynthetic
8214,2026-06-16 18:28:50,2026-06,segment_12,200_stab,487.11028125,57.627856,105.671937,-117.774596743037,11980.4407551311,-1049.56050358235,46907.0452066952,48424.2029150799,484.242029150799,366.467432407761,0,normal,,normal_semisynthetic
8215,2026-06-16 18:29:10,2026-06,segment_12,200_stab,487.2756875,58.86561,104.999328,-128.117817946503,11270.3224660343,-921.719637827147,47241.5226353978,48576.0352075996,485.760352075996,357.642534129493,0,normal,,normal_semisynthetic
8216,2026-06-16 18:29:30,2026-06,segment_12,200_stab,487.4235,60.092216,104.287984,-88.4075264147168,10576.0807806881,-788.515101568887,47528.114704587,48696.990955473,486.96990955473,398.562383140013,0,normal,,normal_semisynthetic
8217,2026-06-16 18:29:50,2026-06,segment_12,200_stab,487.55403125,61.316541,103.52747,-88.3129260475541,9894.47363183296,-649.350333523704,47770.2345824269,48788.4984024593,487.884984024593,399.572057977039,0,normal,,normal_semisynthetic
8218,2026-06-16 18:30:00,2026-06,segment_12,200_stab,487.6124375,61.927201,103.127125,-142.359157237017,9559.3616997067,-577.711826865062,47874.8202559115,48823.2891312798,488.232891312798,345.873734075781,0,normal,,normal_semisynthetic
8219,2026-06-16 18:30:20,2026-06,segment_12,200_stab,487.71503125,63.145461,102.281616,-113.008649305586,8901.73928333157,-430.566873835492,48051.8456415299,48871.3230807052,488.713230807052,375.704581501467,0,normal,,normal_semisynthetic
8220,2026-06-16 18:30:30,2026-06,segment_12,200_stab,487.7594375,63.759543,101.829444,-114.32686037863,8576.29788890737,-354.34989429266,48125.3612622329,48884.8529295863,488.848529295863,374.521668917233,0,normal,,normal_semisynthetic
8221,2026-06-16 18:30:50,2026-06,segment_12,200_stab,487.8320625,64.971088,100.879651,-119.554878507202,7947.42970056414,-200.188291760774,48240.2060943038,48890.8907488754,488.908907488754,369.354028981552,0,normal,,normal_semisynthetic
8222,2026-06-16 18:31:00,2026-06,segment_12,200_stab,487.8605625,65.575062,100.374525,-154.509161385803,7641.01849909521,-121.555469025129,48282.7962760137,48883.825092423,488.83825092423,334.329089538428,0,normal,,normal_semisynthetic
8223,2026-06-16 18:31:20,2026-06,segment_12,200_stab,487.901375,66.777646,99.297342,-109.371689947042,7046.34250689817,38.2802839069083,48339.3860828887,48850.2677062801,488.502677062801,379.130987115759,0,normal,,normal_semisynthetic
8224,2026-06-16 18:31:40,2026-06,segment_12,200_stab,487.9200625,67.974316,98.11712,-141.059443416935,6476.87020855747,201.288490821953,48359.6288458172,48791.844265822,487.91844265822,346.858999241285,0,normal,,normal_semisynthetic
8225,2026-06-16 18:31:50,2026-06,segment_12,200_stab,487.920875,68.567579,97.485867,-105.908209835577,6203.51827449335,283.422313987589,48356.8070027956,48753.9203623223,487.539203623223,381.630993787646,0,normal,,normal_semisynthetic
8226,2026-06-16 18:32:10,2026-06,segment_12,200_stab,487.90503125,69.750739,96.120867,-139.329188408381,5677.65085480117,449.535655750318,48326.75223645,48661.2040876306,486.612040876306,347.282852467925,0,normal,,normal_semisynthetic
8227,2026-06-16 18:32:20,2026-06,segment_12,200_stab,487.88821875,70.33849,95.383261,-113.848159453423,5426.61444282947,533.070185739571,48300.1476666482,48606.9601266534,486.069601266534,372.221441813111,0,normal,,normal_semisynthetic
8228,2026-06-16 18:32:30,2026-06,segment_12,200_stab,487.86534375,70.923373,94.60464,-108.959732975217,5183.97446633858,616.773025811545,48266.2676587512,48547.7764057144,485.477764057144,376.518031081927,0,normal,,normal_semisynthetic
8229,2026-06-16 18:32:50,2026-06,segment_12,200_stab,487.801375,72.080475,92.913868,-103.522266301471,4726.47945398692,783.753420642678,48178.3293601607,48415.9611841947,484.159611841947,380.637345540476,0,normal,,normal_semisynthetic
8230,2026-06-16 18:33:00,2026-06,segment_12,200_stab,487.75959375,72.660167,91.980215,-92.8479087774919,4509.33541250284,867.926180266354,48124.2547689058,48342.8515788984,483.428515788984,390.580607011492,0,normal,,normal_semisynthetic
8231,2026-06-16 18:33:20,2026-06,segment_12,200_stab,487.65784375,73.794498,89.951492,-110.759494036708,4109.91720860908,1033.12503406039,48000.0972589976,48186.8042483713,481.868042483713,371.108548447005,0,normal,,normal_semisynthetic
8232,2026-06-16 18:33:40,2026-06,segment_12,200_stab,487.5305625,74.907914,87.642437,-128.203008985221,3754.08515197386,1195.02824727501,47855.8029428647,48017.6959375015,480.176959375015,351.973950389795,0,normal,,normal_semisynthetic
8233,2026-06-16 18:33:50,2026-06,segment_12,200_stab,487.4569375,75.457136,86.360301,-92.7645413534086,3593.28721452763,1274.37014882704,47776.8228988589,47928.7026591711,479.287026591711,386.522485238302,0,normal,,normal_semisynthetic
8234,2026-06-16 18:34:00,2026-06,segment_12,200_stab,487.37703125,75.997234,84.989175,-107.517281108982,3445.60704885882,1351.74687505786,47694.2802759342,47837.6817852699,478.376817852699,370.859536743717,0,normal,,normal_semisynthetic
8235,2026-06-16 18:34:10,2026-06,segment_12,200_stab,487.29040625,76.530501,83.511477,-140.242940906019,3310.80874003331,1427.21385440377,47608.10688324,47744.4262182015,477.444262182015,337.201321275996,0,normal,,normal_semisynthetic
8236,2026-06-16 18:34:30,2026-06,segment_12,200_stab,487.09584375,77.575629,80.176849,-115.576522939522,3082.42275095553,1570.78276425865,47425.7982356959,47551.8141273394,475.518141273394,359.941618333872,0,normal,,normal_semisynthetic
8237,2026-06-16 18:34:40,2026-06,segment_12,200_stab,486.9889375,78.079328,78.311784,-112.743460000748,2991.72920929768,1636.80830316964,47331.4523567677,47454.1459441013,474.541459441013,361.797999440265,0,normal,,normal_semisynthetic
8238,2026-06-16 18:35:00,2026-06,segment_12,200_stab,486.75478125,79.046695,74.096881,-125.494303775071,2860.49469672498,1753.78652198082,47137.4906917628,47256.7585197155,472.567585197155,347.073281422083,0,normal,,normal_semisynthetic
8239,2026-06-16 18:35:10,2026-06,segment_12,200_stab,486.6275,79.506776,71.713159,-100.954326111658,2821.81537103061,1802.48524632303,47038.6196341489,47157.6434116203,471.576434116203,370.622108004545,0,normal,,normal_semisynthetic
8240,2026-06-16 18:35:20,2026-06,segment_12,200_stab,486.49475,79.943833,69.148928,-100.61646898832,2802.43114037703,1842.39757322313,46940.0006671754,47059.6611945815,470.596611945815,369.980142957494,0,normal,,normal_semisynthetic
8241,2026-06-16 18:35:40,2026-06,segment_12,200_stab,486.20546875,80.76198,63.263573,-106.906973537233,2823.93996041832,1890.66117970703,46739.5189972783,46862.9050816681,468.629050816681,361.722077279448,0,normal,,normal_semisynthetic
8242,2026-06-16 18:36:00,2026-06,segment_12,200_stab,485.888625,81.469909,56.345506,-84.4618499827133,2929.5480875905,1880.5065489103,46540.1765279796,46670.1895017955,466.701895017955,382.240045035242,0,normal,,normal_semisynthetic
8243,2026-06-16 18:36:10,2026-06,segment_12,200_stab,485.72015625,81.772944,52.48313,-117.997497966421,3013.0685527621,1847.29930014212,46441.9088963078,46576.1956233107,465.761956233107,347.764458266686,0,normal,,normal_semisynthetic
8244,2026-06-16 18:36:30,2026-06,segment_12,200_stab,485.3623125,82.259267,43.952661,-118.330895929991,3234.44633470737,1712.40193584953,46249.0595788078,46393.6361520211,463.936361520211,345.60546559022,0,normal,,normal_semisynthetic
8245,2026-06-16 18:36:40,2026-06,segment_12,200_stab,485.1734375,82.434229,39.34063,-107.342986004276,3366.33877054999,1607.53840623727,46155.2598194784,46305.7709734888,463.057709734888,355.714723730612,0,normal,,normal_semisynthetic
8246,2026-06-16 18:36:50,2026-06,segment_12,200_stab,484.97715625,82.55985,34.530415,-102.967737376101,3507.78428426771,1476.5833315861,46063.1297109449,46220.0905201127,462.200905201127,359.233167825026,0,normal,,normal_semisynthetic
8247,2026-06-16 18:37:10,2026-06,segment_12,200_stab,484.56490625,82.652105,24.61145,-110.417856930965,3799.44105289222,1143.98743785105,45885.8472457655,46057.0888901382,460.570888901382,350.153031970416,0,normal,,normal_semisynthetic
8248,2026-06-16 18:37:20,2026-06,segment_12,200_stab,484.35078125,82.617647,19.680491,-128.983562499615,3939.9353089654,950.623434899539,45801.6727747731,45980.6481481199,459.806481481199,330.822918981584,0,normal,,normal_semisynthetic
8249,2026-06-16 18:37:30,2026-06,segment_12,200_stab,484.12759375,82.529476,14.775705,-102.887665113241,4074.85037816457,741.905875844062,45719.1733701989,45906.4008999545,459.064008999545,356.176343886304,0,normal,,normal_semisynthetic
8250,2026-06-16 18:37:50,2026-06,segment_12,200_stab,483.6615,82.200965,5.46288800000002,-122.666734375009,4316.22245423645,305.8143074749,45562.5702499773,45767.5770218309,457.675770218309,335.0090358433,0,normal,,normal_semisynthetic
8251,2026-06-16 18:38:00,2026-06,segment_12,200_stab,483.41846875,81.966771,1.14160500000003,-128.487933792564,4422.32208189994,87.8004170679991,45488.5187109354,45703.0630923619,457.030630923619,328.542697131055,0,normal,,normal_semisynthetic
8252,2026-06-16 18:38:10,2026-06,segment_12,200_stab,483.1665625,81.688243,-2.954159,-81.1427815359336,4520.71700241297,-126.988486560179,45416.7140980893,45641.3291629331,456.413291629331,375.270510093398,0,normal,,normal_semisynthetic
8253,2026-06-16 18:38:30,2026-06,segment_12,200_stab,482.647625,81.026876,-10.249784,-106.042158386659,4696.46515910024,-527.559947102881,45283.0465826084,45528.9952919138,455.289952919138,349.247794532479,0,normal,,normal_semisynthetic
8254,2026-06-16 18:38:40,2026-06,segment_12,200_stab,482.379,80.65017,-13.4875529999999,-53.9796998125692,4778.10684016611,-712.276303739848,45220.5720527034,45477.8823086856,454.778823086856,400.799123274287,0,normal,,normal_semisynthetic
8255,2026-06-16 18:39:00,2026-06,segment_12,200_stab,481.82215625,79.819838,-19.224257,-81.3241511339514,4937.52241367107,-1049.85550855566,45103.5768171689,45385.1734146363,453.851734146363,372.527583012411,0,normal,,normal_semisynthetic
8256,2026-06-16 18:39:20,2026-06,segment_12,200_stab,481.24121875,78.908445,-24.07365,-105.157014322291,5099.84784422302,-1346.03065164496,44996.7064958851,45304.7882902704,453.047882902704,347.890868580413,0,normal,,normal_semisynthetic
8257,2026-06-16 18:39:30,2026-06,segment_12,200_stab,480.938125,78.42234,-26.236866,-84.4951331492136,5185.58431764917,-1481.69558317301,44946.0612882705,45268.4673017059,452.684673017059,368.189539867845,0,normal,,normal_semisynthetic
8258,2026-06-16 18:39:50,2026-06,segment_12,200_stab,480.3220625,77.422817,-30.019972,-86.7614087036379,5365.30764527144,-1725.02593302184,44851.8514600965,45204.544240558,452.04544240558,365.284033701942,0,normal,,normal_semisynthetic
8259,2026-06-16 18:40:00,2026-06,segment_12,200_stab,480.0038125,76.903709,-31.707165,-74.2250197121323,5461.79498040493,-1836.3834793665,44806.9576417755,45175.9555715552,451.759555715552,377.53453600342,0,normal,,normal_semisynthetic
8260,2026-06-16 18:40:20,2026-06,segment_12,200_stab,479.34971875,75.836861,-34.722133,-88.4349766312654,5669.02442195691,-2040.52948316589,44720.7294712147,45124.7741590579,451.247741590579,362.812764959314,0,normal,,normal_semisynthetic
8261,2026-06-16 18:40:30,2026-06,segment_12,200_stab,479.01471875,75.292208,-36.069866,-109.333024360042,5780.01071956752,-2134.2282721417,44678.9244725383,45101.7709880522,451.017709880522,341.68468552048,0,normal,,normal_semisynthetic
8262,2026-06-16 18:40:50,2026-06,segment_12,200_stab,478.3255,74.178429,-38.508053,-84.0575383781363,6018.79543093442,-2308.24348701372,44595.9803173749,45059.4645651994,450.594645651994,366.537107273858,0,normal,,normal_semisynthetic
8263,2026-06-16 18:41:10,2026-06,segment_12,200_stab,477.61821875,73.047357,-40.632638,-52.899787964492,6278.20838643277,-2465.37059885487,44512.6136874961,45020.7366668454,450.207366668454,397.307578703962,0,normal,,normal_semisynthetic
8264,2026-06-16 18:41:20,2026-06,segment_12,200_stab,477.25671875,72.474495,-41.598973,-51.6049618492905,6416.2245340287,-2538.78826829121,44469.7815881714,45001.9428207489,450.019428207489,398.414466358198,0,normal,,normal_semisynthetic
8265,2026-06-16 18:41:30,2026-06,segment_12,200_stab,476.88915625,71.895773,-42.511117,-80.4865334579213,6560.19674560269,-2609.33392772758,44425.6048845112,44983.0987621141,449.830987621141,369.344454163219,0,normal,,normal_semisynthetic
8266,2026-06-16 18:41:50,2026-06,segment_12,200_stab,476.1406875,70.729088,-44.180866,-99.0547345661186,6864.24482108177,-2741.91906028217,44332.3390813166,44944.3240634201,449.443240634201,350.388506068082,0,normal,,normal_semisynthetic
8267,2026-06-16 18:42:00,2026-06,segment_12,200_stab,475.7608125,70.142949,-44.945656,-82.5055123014968,7023.878641538,-2804.27468377245,44282.659072197,44923.8547119182,449.238547119182,366.733034817685,0,normal,,normal_semisynthetic
8268,2026-06-16 18:42:10,2026-06,segment_12,200_stab,475.3753125,69.552165,-45.67273,-62.7709119503789,7189.35275885632,-2864.58861206631,44230.2141172687,44902.1658928285,449.021658928285,386.250746977906,0,normal,,normal_semisynthetic
8269,2026-06-16 18:42:20,2026-06,segment_12,200_stab,474.9850625,68.958143,-46.363617,-95.0877158417108,7360.28091992501,-2922.88805206202,44174.7455483894,44879.0057159252,448.790057159252,353.702341317541,0,normal,,normal_semisynthetic
8270,2026-06-16 18:42:40,2026-06,segment_12,200_stab,474.194,67.765906,-47.642857,-81.2126352116636,7716.70767874128,-3033.56537615306,44053.8160750636,44827.3221045611,448.273221045611,367.060585833947,0,normal,,normal_semisynthetic
8271,2026-06-16 18:42:50,2026-06,segment_12,200_stab,473.79228125,67.166277,-48.238217,-40.7353741925298,7902.47840750625,-3086.36539073621,43987.5137785969,44798.171667251,447.98171667251,407.24634247998,0,normal,,normal_semisynthetic
8272,2026-06-16 18:43:00,2026-06,segment_12,200_stab,473.38634375,66.564093,-48.807322,-82.346727308566,8093.24793477941,-3137.65246707346,43916.823423677,44766.4260888042,447.664260888042,365.317533579476,0,normal,,normal_semisynthetic
8273,2026-06-16 18:43:20,2026-06,segment_12,200_stab,472.56025,65.349522,-49.876657,-81.2275288510618,8490.23242091963,-3236.29193365962,43760.5367525028,44693.8721628397,446.938721628397,365.711192777335,0,normal,,normal_semisynthetic
8274,2026-06-16 18:43:30,2026-06,segment_12,200_stab,472.14415625,64.742851,-50.375506,-53.0634276655181,8694.3063749257,-3283.37228404296,43675.0418954519,44652.8921959841,446.528921959841,393.465494294323,0,normal,,normal_semisynthetic
8275,2026-06-16 18:43:50,2026-06,segment_12,200_stab,471.3015625,63.523963,-51.315395,-55.1153012674807,9115.05758527741,-3374.01800159255,43486.9813655666,44559.9127080287,445.599127080287,390.483825812806,0,normal,,normal_semisynthetic
8276,2026-06-16 18:44:10,2026-06,segment_12,200_stab,470.4464375,62.29862,-52.18608,-54.4503756766453,9551.17034157384,-3460.35540026922,43274.3734387211,44450.7627707762,444.507627707762,390.057252031117,0,normal,,normal_semisynthetic
8277,2026-06-16 18:44:20,2026-06,segment_12,200_stab,470.01490625,61.684169,-52.597886,-71.8861962545729,9774.29073677787,-3502.01219923144,43158.3137953569,44389.6485513134,443.896485513134,372.010289258561,0,normal,,normal_semisynthetic
8278,2026-06-16 18:44:40,2026-06,segment_12,200_stab,469.1455,60.453267,-53.37846,-65.3732601565993,10229.048783354,-3582.46152712234,42905.8484690123,44253.5795439351,442.535795439351,377.162535282752,0,normal,,normal_semisynthetic
8279,2026-06-16 18:45:00,2026-06,segment_12,200_stab,468.27209375,59.224598,-54.104762,-67.35514653153,10691.8148653736,-3659.10188453129,42626.1389530234,44098.6581854739,440.986581854739,373.631435323209,0,normal,,normal_semisynthetic
8280,2026-06-16 18:45:10,2026-06,segment_12,200_stab,467.8269375,58.600872,-54.455335,-92.0508617599541,10929.5121374538,-3696.71745832368,42473.1805701034,44012.3962454901,440.123962454902,348.073100694947,0,normal,,normal_semisynthetic
8281,2026-06-16 18:45:30,2026-06,segment_12,200_stab,466.939,57.36081,-55.119646,-32.5772376834048,11406.4231450954,-3769.1113303118,42146.531161494,43825.1386550236,438.251386550236,405.674148866831,0,normal,,normal_semisynthetic
